3.284796116804857835e-01	1.659226062823004888e-01
3.488160485239334418e-01	1.323086692729187552e+00
4.406214508598844115e-01	9.329979638300741618e-01
6.689600240132169695e-01	1.737607826142002043e+00
5.796007689730943158e-01	1.573467238493772291e-01
6.082766724761401456e-01	1.719684864928205492e+00
9.361184469356892413e-01	6.454533172113028350e-01
1.760941723486361576e+00	2.249035325475209124e+00
6.756691122312141751e-01	5.789078803874475598e-01
3.361369939982203903e-01	1.608188896985785377e+00
2.355961920398713938e-01	7.303739667036359684e-01
1.099841718166306714e+00	1.014997800717571952e+00
5.865947703928329204e-01	1.120206654430909499e+00
-1.939304463368652642e-01	1.393258830635039303e+00
1.440472485093207133e-01	1.252307373024813097e+00
3.437986523920126269e-01	3.501166716470232587e-01
4.701353584517445894e-01	1.429776484693847216e+00
-4.603226045721381943e-01	1.734638112343128924e+00
4.897389911592985867e-01	2.064479685842063872e-01
7.197260546082387966e-01	1.322015677264708033e+00
9.206743997991859718e-01	6.988835614370764171e-01
3.684287852217244669e-02	5.969392388644796377e-01
2.861884680442405848e-01	1.007661042222611103e+00
-1.527827046811505440e-01	1.172686478711586489e+00
-7.492285835485017198e-02	4.558320034187832159e-01
6.438901861809946947e-01	1.747226136085492376e+00
-4.442867744474495728e-01	9.963535088731102496e-01
9.221237563302265849e-01	1.082593580122571675e+00
-6.118566713017721537e-02	1.768254071062321575e+00
1.627064149887321509e+00	1.160093597295447587e+00
-5.039694687808847773e-01	1.499026928691435057e+00
5.809753811060069939e-02	1.076861850075114369e+00
7.381506778301580862e-01	2.971800567473901200e-01
2.295316806563329481e-01	1.179161842350985978e+00
4.593972268734358155e-01	1.182064099300391025e+00
5.313715809534835799e-01	4.803412203641029832e-01
2.750602305219406740e-01	1.716284099851346889e+00
6.689340122956140000e-01	7.863568072960749333e-01
-4.205696952265558508e-02	1.818041079578091912e+00
-4.172286834080130569e-01	7.346722870432844665e-01
3.975607516682228004e-01	1.630006667793387098e+00
-6.827449333134989473e-01	1.651935379285413896e+00
7.299067389798322703e-01	8.884486008461878193e-01
5.451476235034877771e-01	1.287377802459913845e+00
3.278646046132274172e-01	1.207946730433409499e+00
1.003059452009434693e+00	1.061487403490179560e+00
4.243263431381775752e-01	6.512297698652660394e-01
2.548068450868202772e-01	1.695993832358325237e+00
4.112040834641088605e-01	1.085383963672472252e+00
-2.412579208829204458e-01	8.599522682755120773e-01
1.505614942759875285e-01	4.324308575392303289e-01
-4.743749274634670998e-01	1.106344366788328371e+00
9.587346684991961132e-02	9.727798847966949713e-01
7.556165848116640493e-01	6.113285997448839604e-01
-4.675800868450367132e-01	6.591332013541457702e-01
-8.125722913135602354e-01	1.030532795765229048e+00
3.546775145599076473e-01	1.252294092015509896e+00
9.073283236043420130e-01	1.224713137794533502e+00
2.162583909229482959e-01	1.667497451190035340e+00
6.507067585054687742e-01	1.174376863293443929e+00
-2.025876232571167945e-01	4.264205994912884656e-01
1.832746667138664964e-01	8.577532200418819253e-01
-1.078051950857694896e+00	1.259286223096979240e+00
8.036640011714506482e-01	2.332385064190520829e+00
8.695618559587301455e-01	1.318644465126179499e+00
6.719305107871323957e-01	1.582363202496620547e+00
-4.032345737045696654e-01	1.072656516214036237e+00
7.622638706961144539e-01	4.552655043418588066e-01
4.200390965867211723e-01	5.921744145556969707e-01
8.480930125022974331e-02	1.634275140501578072e+00
7.026434341408244189e-01	1.642612243496289093e+00
2.914344186575728024e-01	9.756779814877918344e-01
-1.200983898235308961e-01	6.386030379760627707e-01
1.306343724579676069e+00	8.830967524789588019e-01
-4.745479215203187162e-01	6.767345892210715474e-01
5.484432830699962347e-01	7.676575882429723663e-01
1.121149259570779710e+00	1.159803940652290644e+00
8.665829488278810055e-01	2.724745761724645110e-01
-6.948292880772560798e-02	5.355927231575530190e-01
-4.197324677316003477e-02	1.185111831868562282e+00
2.254101897387598419e-01	2.025947680002828655e+00
-2.842087317837204141e-01	4.502205946728060071e-01
-7.175761726867638801e-01	1.123176571965809112e+00
-7.706749256947530435e-01	5.995734022996862533e-01
-9.055613825228111535e-01	1.308824286570307915e+00
4.928684200506596724e-01	1.414937459830634348e+00
-3.781017108967718587e-02	9.618851062629464321e-01
8.752854107804927120e-01	6.323460898734013513e-01
-3.717318967903471827e-01	1.182427225287560058e+00
3.073890386839061087e-02	9.049083831052762150e-01
1.741950404859623214e-01	7.499064655253755429e-01
-1.119598852890848040e+00	8.313155500673393705e-01
1.962044723864259654e-01	1.997103666807447109e-01
1.536836941169181514e-01	-1.237285533485129735e-01
-5.471469596049109985e-01	7.766371373801709277e-01
-4.681668181766062142e-01	7.315183061051470093e-01
-8.025303898744582387e-01	1.363970818030454613e+00
-5.571905563259843541e-01	1.044620222170604906e+00
-7.325846215321371036e-01	-1.612611795554081962e-01
-8.124598252720577340e-01	8.996215027981356860e-01
-1.316122616440426274e+00	1.916802277379491937e+00
-9.569152190374170530e-01	6.483493642718057837e-01
-8.719045279554068495e-01	4.541160938577201156e-01
1.589457377180218123e-01	8.167910787979268949e-01
-1.184542183950807015e+00	1.763796606261718969e+00
-1.141631942685331413e+00	7.915232489584356212e-01
-5.018393072332840710e-01	1.978771205061549132e+00
-6.758098614829904927e-01	1.552722547975674328e+00
-3.647742798337904602e-01	1.327154669110631957e+00
-8.124391722719531694e-02	9.033574867852224299e-01
-7.972989588286666374e-01	1.484955605463032846e+00
-9.171867695361699546e-01	1.133384344984741610e+00
-2.497774541464637121e-01	1.034074181694359496e+00
-5.807178848422378525e-01	2.314271688852016062e+00
-3.335659344509678270e-01	1.023377927499145912e+00
